"datetime","41.2"
"2022-04-21T00:00:00.000","71.1"
"2022-04-22T00:00:00.000","24.1"
"2022-04-23T00:00:00.000","18.1"
"2022-04-24T00:00:00.000","22.3"
"2022-04-25T00:00:00.000","57.3"
"2022-04-26T00:00:00.000","32.7"
"2022-04-27T00:00:00.000","17.6"
"2022-04-28T00:00:00.000","28.6"
"2022-04-29T00:00:00.000","162"
"2022-04-30T00:00:00.000","103"
"2022-05-01T00:00:00.000","30.7"
"2022-05-02T00:00:00.000","30.1"
"2022-05-03T00:00:00.000","129"
"2022-05-05T00:00:00.000","111"
"2022-05-06T00:00:00.000","146"
"2022-05-07T00:00:00.000","60.7"
"2022-05-08T00:00:00.000","39.9"
"2022-05-09T00:00:00.000","20.7"
"2022-05-10T00:00:00.000","15.7"
"2022-05-11T00:00:00.000","17"
"2022-05-12T00:00:00.000","28.8"
"2022-05-13T00:00:00.000","110"
"2022-05-14T00:00:00.000","55.1"
"2022-05-15T00:00:00.000","27.8"
"2022-05-16T00:00:00.000","22.5"
"2022-05-17T00:00:00.000","20.9"
"2022-05-18T00:00:00.000","20.5"
"2022-05-19T00:00:00.000","21.2"
"2022-05-20T00:00:00.000","47.6"
"2022-05-21T00:00:00.000","44.1"
"2022-05-22T00:00:00.000","50.9"
"2022-05-23T00:00:00.000","51"
"2022-05-24T00:00:00.000","37"
"2022-05-25T00:00:00.000","34.4"
"2022-05-26T00:00:00.000","30.7"
"2022-05-27T00:00:00.000","36.7"
"2022-05-28T00:00:00.000","35.2"
"2022-05-29T00:00:00.000","32"
"2022-05-30T00:00:00.000","25.5"
"2022-05-31T00:00:00.000","21.2"
"2022-06-01T00:00:00.000","25.7"
"2022-06-02T00:00:00.000","19"
"2022-06-03T00:00:00.000","30"
"2022-06-04T00:00:00.000","40.9"
"2022-06-05T00:00:00.000","69.8"
"2022-06-06T00:00:00.000","18.9"
"2022-06-07T00:00:00.000","16.5"
"2022-06-08T00:00:00.000","60.4"
"2022-06-09T00:00:00.000","268"
"2022-06-10T00:00:00.000","184"
"2022-06-11T00:00:00.000","38.8"
"2022-06-12T00:00:00.000","28.1"
"2022-06-13T00:00:00.000","34.5"
"2022-06-14T00:00:00.000","20.5"
"2022-06-15T00:00:00.000","12.7"
"2022-06-16T00:00:00.000","33.3"
"2022-06-17T00:00:00.000","177"
"2022-06-18T00:00:00.000","170"
"2022-06-19T00:00:00.000","19.7"
"2022-06-20T00:00:00.000","23.9"
"2022-06-21T00:00:00.000","30.8"
"2022-06-22T00:00:00.000","22.1"
"2022-06-23T00:00:00.000","30.7"
"2022-06-24T00:00:00.000","30.8"
"2022-06-25T00:00:00.000","27.6"
"2022-06-26T00:00:00.000","31.7"
"2022-06-27T00:00:00.000","22.7"
"2022-06-28T00:00:00.000","32.2"
"2022-06-29T00:00:00.000","29.7"
"2022-06-30T00:00:00.000","14.4"
"2022-07-01T00:00:00.000","25.6"
"2022-07-02T00:00:00.000","30.8"
"2022-07-03T00:00:00.000","19"
"2022-07-04T00:00:00.000","26.4"
"2022-07-05T00:00:00.000","31.9"
"2022-07-06T00:00:00.000","22.3"
"2022-07-07T00:00:00.000","31.8"
"2022-07-08T00:00:00.000","16"
"2022-07-09T00:00:00.000","27.4"
"2022-07-10T00:00:00.000","21.5"
"2022-07-11T00:00:00.000","15.3"
"2022-07-12T00:00:00.000","13.4"
"2022-07-13T00:00:00.000","10.3"
"2022-07-14T00:00:00.000","30.6"
"2022-07-15T00:00:00.000","29.8"
"2022-07-16T00:00:00.000","24.1"
"2022-07-17T00:00:00.000","31.2"
"2022-07-18T00:00:00.000","16.1"
"2022-07-19T00:00:00.000","31.7"
"2022-07-20T00:00:00.000","24.5"
"2022-07-21T00:00:00.000","32"
"2022-07-22T00:00:00.000","25.9"
"2022-07-23T00:00:00.000","23"
"2022-07-24T00:00:00.000","17.7"
"2022-07-25T00:00:00.000","18.1"
"2022-07-26T00:00:00.000","31.7"
"2022-07-27T00:00:00.000","30.2"
"2022-07-28T00:00:00.000","14.6"
"2022-07-29T00:00:00.000","23"
"2022-07-30T00:00:00.000","24.9"
"2022-07-31T00:00:00.000","8.2"
"2022-08-01T00:00:00.000","12.2"
"2022-08-02T00:00:00.000","20"
"2022-08-03T00:00:00.000","10.7"
"2022-08-04T00:00:00.000","33.5"
"2022-08-05T00:00:00.000","22.7"
"2022-08-06T00:00:00.000","28.2"
"2022-08-07T00:00:00.000","12.3"
"2022-08-08T00:00:00.000","15.6"
"2022-08-09T00:00:00.000","13.3"
"2022-08-10T00:00:00.000","19.7"
"2022-08-11T00:00:00.000","31.2"
"2022-08-12T00:00:00.000","32.2"
"2022-08-13T00:00:00.000","33"
"2022-08-14T00:00:00.000","17.3"
"2022-08-15T00:00:00.000","29.6"
"2022-08-16T00:00:00.000","13"
"2022-08-17T00:00:00.000","12.1"
"2022-08-18T00:00:00.000","24.3"
"2022-08-19T00:00:00.000","10.3"
"2022-08-20T00:00:00.000","14.1"
"2022-08-21T00:00:00.000","19.5"
"2022-08-22T00:00:00.000","33.5"
"2022-08-23T00:00:00.000","23.5"
"2022-08-24T00:00:00.000","25.9"
"2022-08-25T00:00:00.000","14"
"2022-08-26T00:00:00.000","27.7"
"2022-08-27T00:00:00.000","27.4"
"2022-08-28T00:00:00.000","33.9"
"2022-08-29T00:00:00.000","22.8"
"2022-08-30T00:00:00.000","24.1"
"2022-08-31T00:00:00.000","26.2"
"2022-09-01T00:00:00.000","19.2"
"2022-09-02T00:00:00.000","29.6"
"2022-09-03T00:00:00.000","13.1"
"2022-09-04T00:00:00.000","27.7"
"2022-09-05T00:00:00.000","32.8"
"2022-09-06T00:00:00.000","27.2"
"2022-09-07T00:00:00.000","18.3"
